"AQS_SITE_ID","POC","SAMPLE_DATE","DAILY_MAX_CONCENTRATION","UNITS","DAILY_AQI_VALUE","DAILY_OBS_COUNT","PERCENT_COMPLETE","DAILY_CRITERIA_IND","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CMSA_CODE","CMSA","MSA_CODE","MSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","CITY_CODE","CITY","UAR_CODE","UAR","LATITUDE","LONGITUDE","LOCATION","LANDUSE","ELEVATION"
"29-510-0085","1","11/06/2010","0.02700","ppm","23.00","24","100.0000","There are minimum daily summary criteria defined and they are met.","44201","Ozone","0000","Not in a CMSA","7040","St, Louis,MO-IL","29","Missouri","510","St. Louis City","65000","St. Louis","7040","ST. LOUIS, MO-IL","38.656449","-90.198548","URBAN AND CENTER CITY","RESIDENTIAL","137.00"
"29-510-0085","1","11/07/2010","0.03200","ppm","27.00","24","100.0000","There are minimum daily summary criteria defined and they are met.","44201","Ozone","0000","Not in a CMSA","7040","St, Louis,MO-IL","29","Missouri","510","St. Louis City","65000","St. Louis","7040","ST. LOUIS, MO-IL","38.656449","-90.198548","URBAN AND CENTER CITY","RESIDENTIAL","137.00"
"29-510-0085","1","11/08/2010","0.03400","ppm","29.00","24","100.0000","There are minimum daily summary criteria defined and they are met.","44201","Ozone","0000","Not in a CMSA","7040","St, Louis,MO-IL","29","Missouri","510","St. Louis City","65000","St. Louis","7040","ST. LOUIS, MO-IL","38.656449","-90.198548","URBAN AND CENTER CITY","RESIDENTIAL","137.00"
"29-510-0085","1","11/09/2010","0.03400","ppm","29.00","24","100.0000","There are minimum daily summary criteria defined and they are met.","44201","Ozone","0000","Not in a CMSA","7040","St, Louis,MO-IL","29","Missouri","510","St. Louis City","65000","St. Louis","7040","ST. LOUIS, MO-IL","38.656449","-90.198548","URBAN AND CENTER CITY","RESIDENTIAL","137.00"
"29-510-0085","1","11/10/2010","0.03400","ppm","29.00","24","100.0000","There are minimum daily summary criteria defined and they are met.","44201","Ozone","0000","Not in a CMSA","7040","St, Louis,MO-IL","29","Missouri","510","St. Louis City","65000","St. Louis","7040","ST. LOUIS, MO-IL","38.656449","-90.198548","URBAN AND CENTER CITY","RESIDENTIAL","137.00"
"29-510-0085","1","11/11/2010","0.02000","ppm","17.00","24","100.0000","There are minimum daily summary criteria defined and they are met.","44201","Ozone","0000","Not in a CMSA","7040","St, Louis,MO-IL","29","Missouri","510","St. Louis City","65000","St. Louis","7040","ST. LOUIS, MO-IL","38.656449","-90.198548","URBAN AND CENTER CITY","RESIDENTIAL","137.00"
"29-510-0085","1","11/12/2010","0.03900","ppm","33.00","24","100.0000","There are minimum daily summary criteria defined and they are met.","44201","Ozone","0000","Not in a CMSA","7040","St, Louis,MO-IL","29","Missouri","510","St. Louis City","65000","St. Louis","7040","ST. LOUIS, MO-IL","38.656449","-90.198548","URBAN AND CENTER CITY","RESIDENTIAL","137.00"
"29-510-0085","1","11/13/2010","0.03200","ppm","27.00","24","100.0000","There are minimum daily summary criteria defined and they are met.","44201","Ozone","0000","Not in a CMSA","7040","St, Louis,MO-IL","29","Missouri","510","St. Louis City","65000","St. Louis","7040","ST. LOUIS, MO-IL","38.656449","-90.198548","URBAN AND CENTER CITY","RESIDENTIAL","137.00"
"29-510-0085","1","11/14/2010","0.03500","ppm","30.00","24","100.0000","There are minimum daily summary criteria defined and they are met.","44201","Ozone","0000","Not in a CMSA","7040","St, Louis,MO-IL","29","Missouri","510","St. Louis City","65000","St. Louis","7040","ST. LOUIS, MO-IL","38.656449","-90.198548","URBAN AND CENTER CITY","RESIDENTIAL","137.00"
"29-510-0085","1","11/15/2010","0.02300","ppm","19.00","24","100.0000","There are minimum daily summary criteria defined and they are met.","44201","Ozone","0000","Not in a CMSA","7040","St, Louis,MO-IL","29","Missouri","510","St. Louis City","65000","St. Louis","7040","ST. LOUIS, MO-IL","38.656449","-90.198548","URBAN AND CENTER CITY","RESIDENTIAL","137.00"
"29-510-0085","1","11/24/2010","0.01100","ppm","9.00","24","100.0000","There are minimum daily summary criteria defined and they are met.","44201","Ozone","0000","Not in a CMSA","7040","St, Louis,MO-IL","29","Missouri","510","St. Louis City","65000","St. Louis","7040","ST. LOUIS, MO-IL","38.656449","-90.198548","URBAN AND CENTER CITY","RESIDENTIAL","137.00"
"29-510-0085","1","11/25/2010","0.01700","ppm","14.00","24","100.0000","There are minimum daily summary criteria defined and they are met.","44201","Ozone","0000","Not in a CMSA","7040","St, Louis,MO-IL","29","Missouri","510","St. Louis City","65000","St. Louis","7040","ST. LOUIS, MO-IL","38.656449","-90.198548","URBAN AND CENTER CITY","RESIDENTIAL","137.00"
"29-510-0085","1","11/26/2010","0.02700","ppm","23.00","24","100.0000","There are minimum daily summary criteria defined and they are met.","44201","Ozone","0000","Not in a CMSA","7040","St, Louis,MO-IL","29","Missouri","510","St. Louis City","65000","St. Louis","7040","ST. LOUIS, MO-IL","38.656449","-90.198548","URBAN AND CENTER CITY","RESIDENTIAL","137.00"
"29-510-0085","1","11/27/2010","0.02800","ppm","24.00","24","100.0000","There are minimum daily summary criteria defined and they are met.","44201","Ozone","0000","Not in a CMSA","7040","St, Louis,MO-IL","29","Missouri","510","St. Louis City","65000","St. Louis","7040","ST. LOUIS, MO-IL","38.656449","-90.198548","URBAN AND CENTER CITY","RESIDENTIAL","137.00"
"29-510-0085","1","11/28/2010","0.02600","ppm","22.00","24","100.0000","There are minimum daily summary criteria defined and they are met.","44201","Ozone","0000","Not in a CMSA","7040","St, Louis,MO-IL","29","Missouri","510","St. Louis City","65000","St. Louis","7040","ST. LOUIS, MO-IL","38.656449","-90.198548","URBAN AND CENTER CITY","RESIDENTIAL","137.00"
"29-510-0085","1","11/29/2010","0.01900","ppm","16.00","24","100.0000","There are minimum daily summary criteria defined and they are met.","44201","Ozone","0000","Not in a CMSA","7040","St, Louis,MO-IL","29","Missouri","510","St. Louis City","65000","St. Louis","7040","ST. LOUIS, MO-IL","38.656449","-90.198548","URBAN AND CENTER CITY","RESIDENTIAL","137.00"
"29-510-0085","1","11/30/2010","0.02500","ppm","21.00","24","100.0000","There are minimum daily summary criteria defined and they are met.","44201","Ozone","0000","Not in a CMSA","7040","St, Louis,MO-IL","29","Missouri","510","St. Louis City","65000","St. Louis","7040","ST. LOUIS, MO-IL","38.656449","-90.198548","URBAN AND CENTER CITY","RESIDENTIAL","137.00"
"29-510-0085","1","12/01/2010","0.02500","ppm","21.00","24","100.0000","There are minimum daily summary criteria defined and they are met.","44201","Ozone","0000","Not in a CMSA","7040","St, Louis,MO-IL","29","Missouri","510","St. Louis City","65000","St. Louis","7040","ST. LOUIS, MO-IL","38.656449","-90.198548","URBAN AND CENTER CITY","RESIDENTIAL","137.00"
"29-510-0085","1","12/02/2010","0.01000","ppm","8.00","24","100.0000","There are minimum daily summary criteria defined and they are met.","44201","Ozone","0000","Not in a CMSA","7040","St, Louis,MO-IL","29","Missouri","510","St. Louis City","65000","St. Louis","7040","ST. LOUIS, MO-IL","38.656449","-90.198548","URBAN AND CENTER CITY","RESIDENTIAL","137.00"
"29-510-0085","1","12/03/2010","0.00600","ppm","5.00","24","100.0000","There are minimum daily summary criteria defined and they are met.","44201","Ozone","0000","Not in a CMSA","7040","St, Louis,MO-IL","29","Missouri","510","St. Louis City","65000","St. Louis","7040","ST. LOUIS, MO-IL","38.656449","-90.198548","URBAN AND CENTER CITY","RESIDENTIAL","137.00"
"29-510-0085","1","12/04/2010","0.02400","ppm","20.00","24","100.0000","There are minimum daily summary criteria defined and they are met.","44201","Ozone","0000","Not in a CMSA","7040","St, Louis,MO-IL","29","Missouri","510","St. Louis City","65000","St. Louis","7040","ST. LOUIS, MO-IL","38.656449","-90.198548","URBAN AND CENTER CITY","RESIDENTIAL","137.00"
"29-510-0085","1","12/05/2010","0.02900","ppm","25.00","24","100.0000","There are minimum daily summary criteria defined and they are met.","44201","Ozone","0000","Not in a CMSA","7040","St, Louis,MO-IL","29","Missouri","510","St. Louis City","65000","St. Louis","7040","ST. LOUIS, MO-IL","38.656449","-90.198548","URBAN AND CENTER CITY","RESIDENTIAL","137.00"
"29-510-0085","1","12/06/2010","0.02300","ppm","19.00","24","100.0000","There are minimum daily summary criteria defined and they are met.","44201","Ozone","0000","Not in a CMSA","7040","St, Louis,MO-IL","29","Missouri","510","St. Louis City","65000","St. Louis","7040","ST. LOUIS, MO-IL","38.656449","-90.198548","URBAN AND CENTER CITY","RESIDENTIAL","137.00"
"29-510-0085","1","12/07/2010","0.02200","ppm","19.00","24","100.0000","There are minimum daily summary criteria defined and they are met.","44201","Ozone","0000","Not in a CMSA","7040","St, Louis,MO-IL","29","Missouri","510","St. Louis City","65000","St. Louis","7040","ST. LOUIS, MO-IL","38.656449","-90.198548","URBAN AND CENTER CITY","RESIDENTIAL","137.00"
"29-510-0085","1","12/08/2010","0.01600","ppm","14.00","24","100.0000","There are minimum daily summary criteria defined and they are met.","44201","Ozone","0000","Not in a CMSA","7040","St, Louis,MO-IL","29","Missouri","510","St. Louis City","65000","St. Louis","7040","ST. LOUIS, MO-IL","38.656449","-90.198548","URBAN AND CENTER CITY","RESIDENTIAL","137.00"
"29-510-0085","1","12/09/2010","0.01600","ppm","14.00","24","100.0000","There are minimum daily summary criteria defined and they are met.","44201","Ozone","0000","Not in a CMSA","7040","St, Louis,MO-IL","29","Missouri","510","St. Louis City","65000","St. Louis","7040","ST. LOUIS, MO-IL","38.656449","-90.198548","URBAN AND CENTER CITY","RESIDENTIAL","137.00"
"29-510-0085","1","12/10/2010","0.01100","ppm","9.00","24","100.0000","There are minimum daily summary criteria defined and they are met.","44201","Ozone","0000","Not in a CMSA","7040","St, Louis,MO-IL","29","Missouri","510","St. Louis City","65000","St. Louis","7040","ST. LOUIS, MO-IL","38.656449","-90.198548","URBAN AND CENTER CITY","RESIDENTIAL","137.00"
"29-510-0085","1","12/11/2010","0.02200","ppm","19.00","24","100.0000","There are minimum daily summary criteria defined and they are met.","44201","Ozone","0000","Not in a CMSA","7040","St, Louis,MO-IL","29","Missouri","510","St. Louis City","65000","St. Louis","7040","ST. LOUIS, MO-IL","38.656449","-90.198548","URBAN AND CENTER CITY","RESIDENTIAL","137.00"
"29-510-0085","1","12/12/2010","0.03300","ppm","28.00","24","100.0000","There are minimum daily summary criteria defined and they are met.","44201","Ozone","0000","Not in a CMSA","7040","St, Louis,MO-IL","29","Missouri","510","St. Louis City","65000","St. Louis","7040","ST. LOUIS, MO-IL","38.656449","-90.198548","URBAN AND CENTER CITY","RESIDENTIAL","137.00"
"29-510-0085","1","12/13/2010","0.02600","ppm","22.00","24","100.0000","There are minimum daily summary criteria defined and they are met.","44201","Ozone","0000","Not in a CMSA","7040","St, Louis,MO-IL","29","Missouri","510","St. Louis City","65000","St. Louis","7040","ST. LOUIS, MO-IL","38.656449","-90.198548","URBAN AND CENTER CITY","RESIDENTIAL","137.00"
"29-510-0085","1","12/14/2010","0.00900","ppm","8.00","24","100.0000","There are minimum daily summary criteria defined and they are met.","44201","Ozone","0000","Not in a CMSA","7040","St, Louis,MO-IL","29","Missouri","510","St. Louis City","65000","St. Louis","7040","ST. LOUIS, MO-IL","38.656449","-90.198548","URBAN AND CENTER CITY","RESIDENTIAL","137.00"
"29-510-0085","1","12/15/2010","0.00900","ppm","8.00","24","100.0000","There are minimum daily summary criteria defined and they are met.","44201","Ozone","0000","Not in a CMSA","7040","St, Louis,MO-IL","29","Missouri","510","St. Louis City","65000","St. Louis","7040","ST. LOUIS, MO-IL","38.656449","-90.198548","URBAN AND CENTER CITY","RESIDENTIAL","137.00"
"29-510-0085","1","12/16/2010","0.01800","ppm","15.00","24","100.0000","There are minimum daily summary criteria defined and they are met.","44201","Ozone","0000","Not in a CMSA","7040","St, Louis,MO-IL","29","Missouri","510","St. Louis City","65000","St. Louis","7040","ST. LOUIS, MO-IL","38.656449","-90.198548","URBAN AND CENTER CITY","RESIDENTIAL","137.00"
"29-510-0085","1","12/17/2010","0.02300","ppm","19.00","24","100.0000","There are minimum daily summary criteria defined and they are met.","44201","Ozone","0000","Not in a CMSA","7040","St, Louis,MO-IL","29","Missouri","510","St. Louis City","65000","St. Louis","7040","ST. LOUIS, MO-IL","38.656449","-90.198548","URBAN AND CENTER CITY","RESIDENTIAL","137.00"
"29-510-0085","1","12/18/2010","0.02400","ppm","20.00","24","100.0000","There are minimum daily summary criteria defined and they are met.","44201","Ozone","0000","Not in a CMSA","7040","St, Louis,MO-IL","29","Missouri","510","St. Louis City","65000","St. Louis","7040","ST. LOUIS, MO-IL","38.656449","-90.198548","URBAN AND CENTER CITY","RESIDENTIAL","137.00"
"29-510-0085","1","12/19/2010","0.00800","ppm","7.00","24","100.0000","There are minimum daily summary criteria defined and they are met.","44201","Ozone","0000","Not in a CMSA","7040","St, Louis,MO-IL","29","Missouri","510","St. Louis City","65000","St. Louis","7040","ST. LOUIS, MO-IL","38.656449","-90.198548","URBAN AND CENTER CITY","RESIDENTIAL","137.00"
"29-510-0085","1","12/20/2010","0.01600","ppm","14.00","24","100.0000","There are minimum daily summary criteria defined and they are met.","44201","Ozone","0000","Not in a CMSA","7040","St, Louis,MO-IL","29","Missouri","510","St. Louis City","65000","St. Louis","7040","ST. LOUIS, MO-IL","38.656449","-90.198548","URBAN AND CENTER CITY","RESIDENTIAL","137.00"
"29-510-0085","1","12/21/2010","0.01700","ppm","14.00","24","100.0000","There are minimum daily summary criteria defined and they are met.","44201","Ozone","0000","Not in a CMSA","7040","St, Louis,MO-IL","29","Missouri","510","St. Louis City","65000","St. Louis","7040","ST. LOUIS, MO-IL","38.656449","-90.198548","URBAN AND CENTER CITY","RESIDENTIAL","137.00"
"29-510-0085","1","12/22/2010","0.01800","ppm","15.00","24","100.0000","There are minimum daily summary criteria defined and they are met.","44201","Ozone","0000","Not in a CMSA","7040","St, Louis,MO-IL","29","Missouri","510","St. Louis City","65000","St. Louis","7040","ST. LOUIS, MO-IL","38.656449","-90.198548","URBAN AND CENTER CITY","RESIDENTIAL","137.00"
"29-510-0085","1","12/23/2010","0.01000","ppm","8.00","24","100.0000","There are minimum daily summary criteria defined and they are met.","44201","Ozone","0000","Not in a CMSA","7040","St, Louis,MO-IL","29","Missouri","510","St. Louis City","65000","St. Louis","7040","ST. LOUIS, MO-IL","38.656449","-90.198548","URBAN AND CENTER CITY","RESIDENTIAL","137.00"
"29-510-0085","1","12/24/2010","0.01100","ppm","9.00","24","100.0000","There are minimum daily summary criteria defined and they are met.","44201","Ozone","0000","Not in a CMSA","7040","St, Louis,MO-IL","29","Missouri","510","St. Louis City","65000","St. Louis","7040","ST. LOUIS, MO-IL","38.656449","-90.198548","URBAN AND CENTER CITY","RESIDENTIAL","137.00"
"29-510-0085","1","12/25/2010","0.02600","ppm","22.00","24","100.0000","There are minimum daily summary criteria defined and they are met.","44201","Ozone","0000","Not in a CMSA","7040","St, Louis,MO-IL","29","Missouri","510","St. Louis City","65000","St. Louis","7040","ST. LOUIS, MO-IL","38.656449","-90.198548","URBAN AND CENTER CITY","RESIDENTIAL","137.00"
"29-510-0085","1","12/26/2010","0.02500","ppm","21.00","24","100.0000","There are minimum daily summary criteria defined and they are met.","44201","Ozone","0000","Not in a CMSA","7040","St, Louis,MO-IL","29","Missouri","510","St. Louis City","65000","St. Louis","7040","ST. LOUIS, MO-IL","38.656449","-90.198548","URBAN AND CENTER CITY","RESIDENTIAL","137.00"
"29-510-0085","1","12/27/2010","0.02500","ppm","21.00","24","100.0000","There are minimum daily summary criteria defined and they are met.","44201","Ozone","0000","Not in a CMSA","7040","St, Louis,MO-IL","29","Missouri","510","St. Louis City","65000","St. Louis","7040","ST. LOUIS, MO-IL","38.656449","-90.198548","URBAN AND CENTER CITY","RESIDENTIAL","137.00"
"29-510-0085","1","12/28/2010","0.01300","ppm","11.00","24","100.0000","There are minimum daily summary criteria defined and they are met.","44201","Ozone","0000","Not in a CMSA","7040","St, Louis,MO-IL","29","Missouri","510","St. Louis City","65000","St. Louis","7040","ST. LOUIS, MO-IL","38.656449","-90.198548","URBAN AND CENTER CITY","RESIDENTIAL","137.00"
"29-510-0085","1","12/29/2010","0.02000","ppm","17.00","24","100.0000","There are minimum daily summary criteria defined and they are met.","44201","Ozone","0000","Not in a CMSA","7040","St, Louis,MO-IL","29","Missouri","510","St. Louis City","65000","St. Louis","7040","ST. LOUIS, MO-IL","38.656449","-90.198548","URBAN AND CENTER CITY","RESIDENTIAL","137.00"
"29-510-0085","1","12/30/2010","0.02300","ppm","19.00","24","100.0000","There are minimum daily summary criteria defined and they are met.","44201","Ozone","0000","Not in a CMSA","7040","St, Louis,MO-IL","29","Missouri","510","St. Louis City","65000","St. Louis","7040","ST. LOUIS, MO-IL","38.656449","-90.198548","URBAN AND CENTER CITY","RESIDENTIAL","137.00"
